season,conference,date,home_team,home_rank,away_team,away_rank,home_score,away_score,neutral
2019,Pac-12 Conference,"Sat, Jan 26, 2019",Oregon State,,Washington,,69,79,N
2019,Pac-12 Conference,"Sat, Jan 26, 2019",Southern California,,Arizona State,,69,67,N
2019,Pac-12 Conference,"Sat, Jan 26, 2019",Stanford,,Colorado,,75,62,N
2019,Pac-12 Conference,"Sat, Jan 26, 2019",UCLA,,Arizona,,90,69,N
2019,Pac-12 Conference,"Sun, Jan 27, 2019",Oregon,,Washington State,,78,58,N
2019,Pac-12 Conference,"Wed, Jan 30, 2019",Washington,,Southern California,,75,62,N
2019,Pac-12 Conference,"Wed, Jan 30, 2019",Washington State,,UCLA,,67,87,N
2019,Pac-12 Conference,"Thu, Jan 31, 2019",Arizona State,,Arizona,,95,88,N
2019,Pac-12 Conference,"Thu, Jan 31, 2019",Colorado,,Oregon State,,74,76,N
2019,Pac-12 Conference,"Thu, Jan 31, 2019",Utah,,Oregon,,72,78,N
2019,Pac-12 Conference,"Sat, Feb 2, 2019",Colorado,,Oregon,,73,51,N
2019,Pac-12 Conference,"Sat, Feb 2, 2019",Utah,,Oregon State,,72,81,N
2019,Pac-12 Conference,"Sat, Feb 2, 2019",Washington,,UCLA,,69,55,N
2019,Pac-12 Conference,"Sat, Feb 2, 2019",Washington State,,Southern California,,84,93,N
2019,Pac-12 Conference,"Sun, Feb 3, 2019",California,,Stanford,,81,84,N
2019,Pac-12 Conference,"Wed, Feb 6, 2019",Oregon,,California,,73,62,N
2019,Pac-12 Conference,"Wed, Feb 6, 2019",Southern California,,Utah,,70,77,N
2019,Pac-12 Conference,"Wed, Feb 6, 2019",UCLA,,Colorado,,73,84,N
2019,Pac-12 Conference,"Thu, Feb 7, 2019",Arizona,,Washington,,60,67,N
2019,Pac-12 Conference,"Thu, Feb 7, 2019",Arizona State,,Washington State,,70,91,N
2019,Pac-12 Conference,"Thu, Feb 7, 2019",Oregon State,,Stanford,,60,83,N
2019,Pac-12 Conference,"Sat, Feb 9, 2019",Arizona,,Washington State,,55,69,N
2019,Pac-12 Conference,"Sat, Feb 9, 2019",Arizona State,,Washington,,75,63,N
2019,Pac-12 Conference,"Sat, Feb 9, 2019",Oregon State,,California,,79,71,N
2019,Pac-12 Conference,"Sat, Feb 9, 2019",Southern California,,Colorado,,65,69,N
2019,Pac-12 Conference,"Sat, Feb 9, 2019",UCLA,,Utah,,92,93,N
2019,Pac-12 Conference,"Sun, Feb 10, 2019",Oregon,,Stanford,,69,46,N
2019,Pac-12 Conference,"Wed, Feb 13, 2019",California,,UCLA,,67,75,N
2019,Pac-12 Conference,"Wed, Feb 13, 2019",Colorado,,Arizona State,,77,73,N
2019,Pac-12 Conference,"Wed, Feb 13, 2019",Stanford,,Southern California,,79,76,N
2019,Pac-12 Conference,"Thu, Feb 14, 2019",Utah,,Arizona,,83,76,N
2019,Pac-12 Conference,"Sat, Feb 16, 2019",California,,Southern California,,66,89,N
2019,Pac-12 Conference,"Sat, Feb 16, 2019",Oregon State,,Oregon,,72,57,N
2019,Pac-12 Conference,"Sat, Feb 16, 2019",Stanford,,UCLA,,104,80,N
2019,Pac-12 Conference,"Sat, Feb 16, 2019",Utah,,Arizona State,,87,98,N
2019,Pac-12 Conference,"Sat, Feb 16, 2019",Washington State,,Washington,,70,72,N
2019,Pac-12 Conference,"Sun, Feb 17, 2019",Colorado,,Arizona,,67,60,N
2019,Pac-12 Conference,"Wed, Feb 20, 2019",Arizona State,,Stanford,,80,62,N
2019,Pac-12 Conference,"Wed, Feb 20, 2019",Washington,,Utah,,62,45,N
2019,Pac-12 Conference,"Wed, Feb 20, 2019",Washington State,,Colorado,,76,74,N
2019,Pac-12 Conference,"Thu, Feb 21, 2019",Arizona,,California,,76,51,N
2019,Pac-12 Conference,"Thu, Feb 21, 2019",Southern California,,Oregon,,66,49,N
2019,Pac-12 Conference,"Thu, Feb 21, 2019",UCLA,,Oregon State,,68,67,N
2019,Pac-12 Conference,"Sat, Feb 23, 2019",Southern California,,Oregon State,,62,67,N
2019,Pac-12 Conference,"Sat, Feb 23, 2019",UCLA,,Oregon,,90,83,N
2019,Pac-12 Conference,"Sat, Feb 23, 2019",Washington,,Colorado,,64,55,N
2019,Pac-12 Conference,"Sat, Feb 23, 2019",Washington State,,Utah,,79,92,N
2019,Pac-12 Conference,"Sun, Feb 24, 2019",Arizona,,Stanford,,70,54,N
2019,Pac-12 Conference,"Sun, Feb 24, 2019",Arizona State,,California,,69,59,N
2019,Pac-12 Conference,"Thu, Feb 28, 2019",California,,Washington,,76,73,N
2019,Pac-12 Conference,"Thu, Feb 28, 2019",Oregon,,Arizona State,,79,51,N
2019,Pac-12 Conference,"Thu, Feb 28, 2019",Oregon State,,Arizona,,72,74,N
2019,Pac-12 Conference,"Thu, Feb 28, 2019",Stanford,,Washington State,,98,50,N
2019,Pac-12 Conference,"Thu, Feb 28, 2019",UCLA,,Southern California,,93,88,N
2019,Pac-12 Conference,"Sat, Mar 2, 2019",California,,Washington State,,76,69,N
2019,Pac-12 Conference,"Sat, Mar 2, 2019",Colorado,,Utah,,71,63,N
2019,Pac-12 Conference,"Sat, Mar 2, 2019",Oregon,,Arizona,,73,47,N
2019,Pac-12 Conference,"Sun, Mar 3, 2019",Oregon State,,Arizona State,,71,74,N
2019,Pac-12 Conference,"Sun, Mar 3, 2019",Stanford,,Washington,,61,62,N
2019,Pac-12 Conference,"Wed, Mar 6, 2019",Washington,,Oregon State,,81,76,N
2019,Pac-12 Conference,"Wed, Mar 6, 2019",Washington State,,Oregon,,61,72,N
2019,Pac-12 Conference,"Thu, Mar 7, 2019",Colorado,,UCLA,,93,68,N
2019,Pac-12 Conference,"Thu, Mar 7, 2019",Stanford,,California,,59,64,N
2019,Pac-12 Conference,"Thu, Mar 7, 2019",Utah,,Southern California,,83,74,N
2019,Pac-12 Conference,"Sat, Mar 9, 2019",Arizona,,Arizona State,,64,72,N
2019,Pac-12 Conference,"Sat, Mar 9, 2019",Colorado,,Southern California,,78,67,N
2019,Pac-12 Conference,"Sat, Mar 9, 2019",Utah,,UCLA,,92,81,N
2019,Pac-12 Conference,"Sat, Mar 9, 2019",Washington,,Oregon,,47,55,N
2019,Pac-12 Conference,"Sat, Mar 9, 2019",Washington State,,Oregon State,,77,85,N
2019,Pac-12 Conference,"Wed, Mar 13, 2019",Colorado,,California,,56,51,N
2019,Pac-12 Conference,"Wed, Mar 13, 2019",Oregon,,Washington State,,84,51,N
2019,Pac-12 Conference,"Wed, Mar 13, 2019",Southern California,,Arizona,,78,65,N
2019,Pac-12 Conference,"Wed, Mar 13, 2019",UCLA,,Stanford,,79,72,N
2019,Pac-12 Conference,"Thu, Mar 14, 2019",Arizona State,,UCLA,,83,72,N
2019,Pac-12 Conference,"Thu, Mar 14, 2019",Oregon State,,Colorado,,58,73,N
2019,Pac-12 Conference,"Thu, Mar 14, 2019",Utah,,Oregon,,54,66,N
2019,Pac-12 Conference,"Thu, Mar 14, 2019",Washington,,Southern California,,78,75,N
2019,Pac-12 Conference,"Fri, Mar 15, 2019",Arizona State,,Oregon,,75,79,N
2019,Pac-12 Conference,"Fri, Mar 15, 2019",Washington,,Colorado,,66,61,N
2019,Pac-12 Conference,"Sat, Mar 16, 2019",Washington,,Oregon,,48,68,N
2019,Atlantic 10 Conference,"Thu, Jan 3, 2019",Saint Joseph's,,George Mason,,60,85,N
2019,Atlantic 10 Conference,"Sat, Jan 5, 2019",Davidson,,Duquesne,,65,61,N
2019,Atlantic 10 Conference,"Sat, Jan 5, 2019",Fordham,,Virginia Commonwealth,,51,76,N
2019,Atlantic 10 Conference,"Sat, Jan 5, 2019",Massachusetts,,La Salle,,60,69,N
2019,Atlantic 10 Conference,"Sun, Jan 6, 2019",Dayton,,Richmond,,72,48,N
2019,Atlantic 10 Conference,"Sun, Jan 6, 2019",George Mason,,St. Bonaventure,,68,53,N
2019,Atlantic 10 Conference,"Sun, Jan 6, 2019",Saint Joseph's,,George Washington,,56,70,N
2019,Atlantic 10 Conference,"Sun, Jan 6, 2019",Saint Louis,,Rhode Island,,60,53,N
2019,Atlantic 10 Conference,"Wed, Jan 9, 2019",Duquesne,,Fordham,,66,61,N
2019,Atlantic 10 Conference,"Wed, Jan 9, 2019",George Mason,,Davidson,,56,61,N
2019,Atlantic 10 Conference,"Wed, Jan 9, 2019",George Washington,,Dayton,,66,72,N
2019,Atlantic 10 Conference,"Wed, Jan 9, 2019",Richmond,,Rhode Island,,67,78,N
2019,Atlantic 10 Conference,"Wed, Jan 9, 2019",Saint Louis,,Massachusetts,,65,62,N
2019,Atlantic 10 Conference,"Wed, Jan 9, 2019",St. Bonaventure,,Saint Joseph's,,73,47,N
2019,Atlantic 10 Conference,"Wed, Jan 9, 2019",Virginia Commonwealth,,La Salle,,69,63,N
2019,Atlantic 10 Conference,"Sat, Jan 12, 2019",Davidson,,Virginia Commonwealth,,64,57,N
2019,Atlantic 10 Conference,"Sat, Jan 12, 2019",Duquesne,,Saint Joseph's,,85,84,N
2019,Atlantic 10 Conference,"Sat, Jan 12, 2019",George Washington,,Richmond,,56,76,N
2019,Atlantic 10 Conference,"Sat, Jan 12, 2019",La Salle,,Saint Louis,,64,71,N
2019,Atlantic 10 Conference,"Sat, Jan 12, 2019",St. Bonaventure,,Fordham,,71,64,N
2019,Atlantic 10 Conference,"Sun, Jan 13, 2019",Dayton,,Massachusetts,,72,67,N
2019,Atlantic 10 Conference,"Sun, Jan 13, 2019",Rhode Island,,George Mason,,67,84,N
2019,Atlantic 10 Conference,"Tue, Jan 15, 2019",Fordham,,Saint Louis,,60,63,N
2019,Atlantic 10 Conference,"Tue, Jan 15, 2019",Saint Joseph's,,Davidson,,61,60,N
2019,Atlantic 10 Conference,"Wed, Jan 16, 2019",La Salle,,George Washington,,56,59,N
2019,Atlantic 10 Conference,"Wed, Jan 16, 2019",Massachusetts,,George Mason,,63,68,N
2019,Atlantic 10 Conference,"Wed, Jan 16, 2019",Rhode Island,,St. Bonaventure,,75,63,N
2019,Atlantic 10 Conference,"Wed, Jan 16, 2019",Richmond,,Duquesne,,68,74,N
2019,Atlantic 10 Conference,"Wed, Jan 16, 2019",Virginia Commonwealth,,Dayton,,76,71,N
2019,Atlantic 10 Conference,"Fri, Jan 18, 2019",Saint Louis,,Saint Joseph's,,68,57,N
2019,Atlantic 10 Conference,"Sat, Jan 19, 2019",Davidson,,Richmond,,75,62,N
2019,Atlantic 10 Conference,"Sat, Jan 19, 2019",George Mason,,Fordham,,71,68,N
2019,Atlantic 10 Conference,"Sat, Jan 19, 2019",La Salle,,Rhode Island,,67,78,N
2019,Atlantic 10 Conference,"Sat, Jan 19, 2019",St. Bonaventure,,Dayton,,86,89,N
2019,Atlantic 10 Conference,"Sat, Jan 19, 2019",Virginia Commonwealth,,Massachusetts,,68,50,N
2019,Atlantic 10 Conference,"Sun, Jan 20, 2019",George Washington,,Duquesne,,85,91,N
2019,Atlantic 10 Conference,"Wed, Jan 23, 2019",Davidson,,George Washington,,73,62,N
2019,Atlantic 10 Conference,"Wed, Jan 23, 2019",Dayton,,George Mason,,63,67,N
2019,Atlantic 10 Conference,"Wed, Jan 23, 2019",Duquesne,,Saint Louis,,77,73,N
2019,Atlantic 10 Conference,"Wed, Jan 23, 2019",Fordham,,La Salle,,71,73,N
2019,Atlantic 10 Conference,"Wed, Jan 23, 2019",Massachusetts,,St. Bonaventure,,51,65,N
2019,Atlantic 10 Conference,"Wed, Jan 23, 2019",Rhode Island,,Virginia Commonwealth,,71,65,N
2019,Atlantic 10 Conference,"Wed, Jan 23, 2019",Saint Joseph's,,Richmond,,74,70,N
2019,Atlantic 10 Conference,"Sat, Jan 26, 2019",Duquesne,,Virginia Commonwealth,,74,80,N
2019,Atlantic 10 Conference,"Sat, Jan 26, 2019",Fordham,,Dayton,,52,75,N
2019,Atlantic 10 Conference,"Sat, Jan 26, 2019",George Mason,,George Washington,,62,55,N
2019,Atlantic 10 Conference,"Sat, Jan 26, 2019",Richmond,,St. Bonaventure,,57,66,N
2019,Atlantic 10 Conference,"Sat, Jan 26, 2019",Saint Louis,,Davidson,,53,54,N
2019,Atlantic 10 Conference,"Sun, Jan 27, 2019",Massachusetts,,Rhode Island,,77,70,N
2019,Atlantic 10 Conference,"Tue, Jan 29, 2019",Dayton,,Saint Joseph's,,75,64,N
2019,Atlantic 10 Conference,"Wed, Jan 30, 2019",Duquesne,,Rhode Island,,75,72,N
2019,Atlantic 10 Conference,"Wed, Jan 30, 2019",George Washington,,Fordham,,79,61,N
2019,Atlantic 10 Conference,"Wed, Jan 30, 2019",La Salle,,Massachusetts,,60,51,N
2019,Atlantic 10 Conference,"Wed, Jan 30, 2019",Saint Louis,,Richmond,,81,84,N
2019,Atlantic 10 Conference,"Fri, Feb 1, 2019",St. Bonaventure,,Davidson,,66,75,N
2019,Atlantic 10 Conference,"Sat, Feb 2, 2019",Dayton,,Duquesne,,68,64,N
2019,Atlantic 10 Conference,"Sat, Feb 2, 2019",Rhode Island,,Saint Louis,,65,54,N
2019,Atlantic 10 Conference,"Sat, Feb 2, 2019",Richmond,,La Salle,,58,66,N
2019,Atlantic 10 Conference,"Sat, Feb 2, 2019",Saint Joseph's,,Massachusetts,,64,62,N
2019,Atlantic 10 Conference,"Sat, Feb 2, 2019",Virginia Commonwealth,,George Mason,,79,63,N
2019,Atlantic 10 Conference,"Tue, Feb 5, 2019",La Salle,,Saint Joseph's,,83,69,N
2019,Atlantic 10 Conference,"Tue, Feb 5, 2019",Saint Louis,,Dayton,,73,60,N
2019,Atlantic 10 Conference,"Wed, Feb 6, 2019",Davidson,,Rhode Island,,68,53,N
2019,Atlantic 10 Conference,"Wed, Feb 6, 2019",Duquesne,,St. Bonaventure,,49,51,N
2019,Atlantic 10 Conference,"Wed, Feb 6, 2019",George Washington,,Virginia Commonwealth,,50,60,N
2019,Atlantic 10 Conference,"Wed, Feb 6, 2019",Massachusetts,,Fordham,,67,85,N
2019,Atlantic 10 Conference,"Wed, Feb 6, 2019",Richmond,,George Mason,,81,67,N
2019,Atlantic 10 Conference,"Fri, Feb 8, 2019",Saint Joseph's,,Saint Louis,,91,61,N
2019,Atlantic 10 Conference,"Sat, Feb 9, 2019",Fordham,,Duquesne,,66,74,N
2019,Atlantic 10 Conference,"Sat, Feb 9, 2019",Massachusetts,,Davidson,,54,51,N
2019,Atlantic 10 Conference,"Sat, Feb 9, 2019",Rhode Island,,Dayton,,48,77,N
2019,Atlantic 10 Conference,"Sat, Feb 9, 2019",Richmond,,George Washington,,89,63,N
2019,Atlantic 10 Conference,"Sat, Feb 9, 2019",St. Bonaventure,,Virginia Commonwealth,,55,85,N
2019,Atlantic 10 Conference,"Sun, Feb 10, 2019",George Mason,,La Salle,,84,76,N
2019,Atlantic 10 Conference,"Tue, Feb 12, 2019",Fordham,,Davidson,,69,79,N
2019,Atlantic 10 Conference,"Tue, Feb 12, 2019",Saint Joseph's,,St. Bonaventure,,51,76,N
2019,Atlantic 10 Conference,"Wed, Feb 13, 2019",George Mason,,Massachusetts,,80,75,N
2019,Atlantic 10 Conference,"Wed, Feb 13, 2019",George Washington,,Saint Louis,,58,73,N
2019,Atlantic 10 Conference,"Wed, Feb 13, 2019",La Salle,,Duquesne,,73,72,N
2019,Atlantic 10 Conference,"Wed, Feb 13, 2019",Virginia Commonwealth,,Richmond,,81,60,N
2019,Atlantic 10 Conference,"Fri, Feb 15, 2019",Davidson,,Saint Joseph's,,80,72,N
2019,Atlantic 10 Conference,"Sat, Feb 16, 2019",Dayton,,Virginia Commonwealth,,68,69,N
2019,Atlantic 10 Conference,"Sat, Feb 16, 2019",Duquesne,,George Washington,,85,69,N
2019,Atlantic 10 Conference,"Sat, Feb 16, 2019",Rhode Island,,Fordham,,63,66,N
2019,Atlantic 10 Conference,"Sat, Feb 16, 2019",Saint Louis,,La Salle,,62,49,N
2019,Atlantic 10 Conference,"Sun, Feb 17, 2019",St. Bonaventure,,George Mason,,79,56,N
2019,Atlantic 10 Conference,"Tue, Feb 19, 2019",Davidson,,Dayton,,73,74,N
2019,Atlantic 10 Conference,"Tue, Feb 19, 2019",Virginia Commonwealth,,Rhode Island,,76,42,N
2019,Atlantic 10 Conference,"Wed, Feb 20, 2019",George Washington,,Massachusetts,,79,67,N
2019,Atlantic 10 Conference,"Wed, Feb 20, 2019",Richmond,,Fordham,,72,69,N
2019,Atlantic 10 Conference,"Wed, Feb 20, 2019",St. Bonaventure,,La Salle,,62,60,N
2019,Atlantic 10 Conference,"Fri, Feb 22, 2019",Rhode Island,,Davidson,,66,75,N
2019,Atlantic 10 Conference,"Sat, Feb 23, 2019",Dayton,,Saint Louis,,70,62,N
2019,Atlantic 10 Conference,"Sat, Feb 23, 2019",Fordham,,St. Bonaventure,,53,74,N
2019,Atlantic 10 Conference,"Sat, Feb 23, 2019",George Mason,,Duquesne,,78,79,N
2019,Atlantic 10 Conference,"Sat, Feb 23, 2019",La Salle,,Richmond,,75,84,N
2019,Atlantic 10 Conference,"Sat, Feb 23, 2019",Massachusetts,,Saint Joseph's,,80,79,N
2019,Atlantic 10 Conference,"Sat, Feb 23, 2019",Virginia Commonwealth,,George Washington,,85,57,N
2019,Atlantic 10 Conference,"Tue, Feb 26, 2019",Massachusetts,,Dayton,,48,72,N
2019,Atlantic 10 Conference,"Tue, Feb 26, 2019",Rhode Island,,George Washington,,80,53,N
2019,Atlantic 10 Conference,"Tue, Feb 26, 2019",Virginia Commonwealth,,Saint Louis,,71,65,N
2019,Atlantic 10 Conference,"Wed, Feb 27, 2019",Fordham,,Saint Joseph's,,52,66,N
2019,Atlantic 10 Conference,"Wed, Feb 27, 2019",George Mason,,Richmond,,77,63,N
2019,Atlantic 10 Conference,"Wed, Feb 27, 2019",La Salle,,Davidson,,79,69,N
2019,Atlantic 10 Conference,"Wed, Feb 27, 2019",St. Bonaventure,,Duquesne,,68,47,N
2019,Atlantic 10 Conference,"Fri, Mar 1, 2019",Dayton,,Rhode Island,,70,72,N
2019,Atlantic 10 Conference,"Sat, Mar 2, 2019",Davidson,,Fordham,,77,52,N
2019,Atlantic 10 Conference,"Sat, Mar 2, 2019",Duquesne,,Massachusetts,,80,73,N
2019,Atlantic 10 Conference,"Sat, Mar 2, 2019",George Washington,,St. Bonaventure,,58,64,N
2019,Atlantic 10 Conference,"Sat, Mar 2, 2019",Richmond,,Virginia Commonwealth,,66,69,N
2019,Atlantic 10 Conference,"Sat, Mar 2, 2019",Saint Joseph's,,La Salle,,72,62,N
2019,Atlantic 10 Conference,"Sat, Mar 2, 2019",Saint Louis,,George Mason,,81,71,N
2019,Atlantic 10 Conference,"Tue, Mar 5, 2019",George Mason,,Virginia Commonwealth,,36,71,N
2019,Atlantic 10 Conference,"Tue, Mar 5, 2019",Saint Joseph's,,Rhode Island,,85,86,N
2019,Atlantic 10 Conference,"Wed, Mar 6, 2019",Davidson,,St. Bonaventure,,64,46,N
2019,Atlantic 10 Conference,"Wed, Mar 6, 2019",Dayton,,La Salle,,70,39,N
2019,Atlantic 10 Conference,"Wed, Mar 6, 2019",Fordham,,George Washington,,67,56,N
2019,Atlantic 10 Conference,"Wed, Mar 6, 2019",Massachusetts,,Richmond,,87,79,N
2019,Atlantic 10 Conference,"Wed, Mar 6, 2019",Saint Louis,,Duquesne,,85,75,N
2019,Atlantic 10 Conference,"Fri, Mar 8, 2019",Virginia Commonwealth,,Saint Joseph's,,75,63,N
2019,Atlantic 10 Conference,"Sat, Mar 9, 2019",Duquesne,,Dayton,,67,78,N
2019,Atlantic 10 Conference,"Sat, Mar 9, 2019",George Washington,,George Mason,,65,81,N
2019,Atlantic 10 Conference,"Sat, Mar 9, 2019",La Salle,,Fordham,,72,57,N
2019,Atlantic 10 Conference,"Sat, Mar 9, 2019",Rhode Island,,Massachusetts,,94,75,N
2019,Atlantic 10 Conference,"Sat, Mar 9, 2019",Richmond,,Davidson,,69,73,N
2019,Atlantic 10 Conference,"Sat, Mar 9, 2019",St. Bonaventure,,Saint Louis,,66,57,N
2019,Atlantic 10 Conference,"Wed, Mar 13, 2019",George Washington,,Massachusetts,,68,64,N
2019,Atlantic 10 Conference,"Wed, Mar 13, 2019",Richmond,,Fordham,,52,50,N
2019,Atlantic 10 Conference,"Thu, Mar 14, 2019",Duquesne,,Saint Joseph's,,86,92,N
2019,Atlantic 10 Conference,"Thu, Mar 14, 2019",George Mason,,George Washington,,61,57,N
2019,Atlantic 10 Conference,"Thu, Mar 14, 2019",Rhode Island,,La Salle,,76,57,N
2019,Atlantic 10 Conference,"Thu, Mar 14, 2019",Saint Louis,,Richmond,,71,68,N
2019,Atlantic 10 Conference,"Fri, Mar 15, 2019",Davidson,,Saint Joseph's,,70,60,N
2019,Atlantic 10 Conference,"Fri, Mar 15, 2019",Dayton,,Saint Louis,,55,64,N
2019,Atlantic 10 Conference,"Fri, Mar 15, 2019",St. Bonaventure,,George Mason,,68,57,N
2019,Atlantic 10 Conference,"Fri, Mar 15, 2019",Virginia Commonwealth,,Rhode Island,,70,75,N
2019,Atlantic 10 Conference,"Sat, Mar 16, 2019",Davidson,,Saint Louis,,44,67,N
2019,Atlantic 10 Conference,"Sat, Mar 16, 2019",St. Bonaventure,,Rhode Island,,68,51,N
2019,Atlantic 10 Conference,"Sun, Mar 17, 2019",St. Bonaventure,,Saint Louis,,53,55,N
2019,West Coast Conference,"Thu, Jan 3, 2019",Pacific,,Brigham Young,,87,90,N
2019,West Coast Conference,"Thu, Jan 3, 2019",Pepperdine,,Loyola Marymount,,77,62,N
2019,West Coast Conference,"Thu, Jan 3, 2019",San Francisco,,Saint Mary's,,76,72,N
2019,West Coast Conference,"Thu, Jan 3, 2019",Santa Clara,,San Diego,,68,56,N
2019,West Coast Conference,"Sat, Jan 5, 2019",Gonzaga,,Santa Clara,,91,48,N
2019,West Coast Conference,"Sat, Jan 5, 2019",Loyola Marymount,,Portland,,76,64,N
2019,West Coast Conference,"Sat, Jan 5, 2019",Pepperdine,,San Francisco,,69,72,N
2019,West Coast Conference,"Sat, Jan 5, 2019",Saint Mary's,,Brigham Young,,88,66,N
2019,West Coast Conference,"Sat, Jan 5, 2019",San Diego,,Pacific,,73,64,N
2019,West Coast Conference,"Thu, Jan 10, 2019",Brigham Young,,Portland,,79,56,N
2019,West Coast Conference,"Thu, Jan 10, 2019",Gonzaga,,Pacific,,67,36,N
2019,West Coast Conference,"Thu, Jan 10, 2019",Santa Clara,,Pepperdine,,67,64,N
2019,West Coast Conference,"Sat, Jan 12, 2019",Brigham Young,,Santa Clara,,80,74,N
2019,West Coast Conference,"Sat, Jan 12, 2019",Loyola Marymount,,Saint Mary's,,60,71,N
2019,West Coast Conference,"Sat, Jan 12, 2019",Portland,,Pacific,,57,65,N
2019,West Coast Conference,"Sat, Jan 12, 2019",San Diego,,Pepperdine,,71,76,N
2019,West Coast Conference,"Sat, Jan 12, 2019",San Francisco,,Gonzaga,,83,96,N
2019,West Coast Conference,"Thu, Jan 17, 2019",Gonzaga,,Loyola Marymount,,73,55,N
2019,West Coast Conference,"Thu, Jan 17, 2019",Pacific,,San Francisco,,52,53,N
2019,West Coast Conference,"Thu, Jan 17, 2019",Pepperdine,,Brigham Young,,76,87,N
2019,West Coast Conference,"Thu, Jan 17, 2019",Portland,,San Diego,,55,76,N
2019,West Coast Conference,"Thu, Jan 17, 2019",Saint Mary's,,Santa Clara,,75,55,N
2019,West Coast Conference,"Sat, Jan 19, 2019",Loyola Marymount,,Pepperdine,,74,70,N
2019,West Coast Conference,"Sat, Jan 19, 2019",Pacific,,Santa Clara,,57,69,N
2019,West Coast Conference,"Sat, Jan 19, 2019",Portland,,Gonzaga,,66,89,N
2019,West Coast Conference,"Sat, Jan 19, 2019",Saint Mary's,,San Diego,,76,59,N
2019,West Coast Conference,"Sat, Jan 19, 2019",San Francisco,,Brigham Young,,82,63,N
2019,West Coast Conference,"Thu, Jan 24, 2019",Brigham Young,,Saint Mary's,,71,66,N
2019,West Coast Conference,"Thu, Jan 24, 2019",San Diego,,Loyola Marymount,,71,58,N
2019,West Coast Conference,"Thu, Jan 24, 2019",San Francisco,,Portland,,83,61,N
2019,West Coast Conference,"Thu, Jan 24, 2019",Santa Clara,,Gonzaga,,39,98,N
2019,West Coast Conference,"Sat, Jan 26, 2019",Pacific,,Portland,,74,70,N
2019,West Coast Conference,"Sat, Jan 26, 2019",Pepperdine,,Saint Mary's,,84,77,N
2019,West Coast Conference,"Sat, Jan 26, 2019",San Diego,,San Francisco,,67,63,N
2019,West Coast Conference,"Sat, Jan 26, 2019",Santa Clara,,Loyola Marymount,,61,69,N
2019,West Coast Conference,"Thu, Jan 31, 2019",Brigham Young,,Gonzaga,,63,93,N
2019,West Coast Conference,"Thu, Jan 31, 2019",Loyola Marymount,,Pacific,,60,42,N
2019,West Coast Conference,"Thu, Jan 31, 2019",Portland,,Pepperdine,,58,83,N
2019,West Coast Conference,"Sat, Feb 2, 2019",Brigham Young,,Loyola Marymount,,67,49,N
2019,West Coast Conference,"Sat, Feb 2, 2019",Gonzaga,,San Diego,,85,69,N
2019,West Coast Conference,"Sat, Feb 2, 2019",Pacific,,Pepperdine,,66,59,N
2019,West Coast Conference,"Sat, Feb 2, 2019",Saint Mary's,,San Francisco,,86,80,N
2019,West Coast Conference,"Sat, Feb 2, 2019",Santa Clara,,Portland,,69,63,N
2019,West Coast Conference,"Thu, Feb 7, 2019",Gonzaga,,San Francisco,,92,62,N
2019,West Coast Conference,"Thu, Feb 7, 2019",Loyola Marymount,,San Diego,,63,65,N
2019,West Coast Conference,"Thu, Feb 7, 2019",Pepperdine,,Santa Clara,,71,79,N
2019,West Coast Conference,"Thu, Feb 7, 2019",Portland,,Brigham Young,,48,83,N
2019,West Coast Conference,"Thu, Feb 7, 2019",Saint Mary's,,Pacific,,78,66,N
2019,West Coast Conference,"Sat, Feb 9, 2019",Brigham Young,,Pacific,,69,59,N
2019,West Coast Conference,"Sat, Feb 9, 2019",Gonzaga,,Saint Mary's,,94,46,N
2019,West Coast Conference,"Sat, Feb 9, 2019",Pepperdine,,San Diego,,70,67,N
2019,West Coast Conference,"Sat, Feb 9, 2019",Portland,,Loyola Marymount,,55,72,N
2019,West Coast Conference,"Sat, Feb 9, 2019",San Francisco,,Santa Clara,,78,72,N
2019,West Coast Conference,"Thu, Feb 14, 2019",Loyola Marymount,,Gonzaga,,60,73,N
2019,West Coast Conference,"Thu, Feb 14, 2019",San Diego,,Brigham Young,,82,88,N
2019,West Coast Conference,"Thu, Feb 14, 2019",San Francisco,,Pepperdine,,89,77,N
2019,West Coast Conference,"Thu, Feb 14, 2019",Santa Clara,,Saint Mary's,,55,66,N
2019,West Coast Conference,"Sat, Feb 16, 2019",Loyola Marymount,,Brigham Young,,62,70,N
2019,West Coast Conference,"Sat, Feb 16, 2019",Portland,,San Francisco,,63,68,N
2019,West Coast Conference,"Sat, Feb 16, 2019",Saint Mary's,,Pepperdine,,72,65,N
2019,West Coast Conference,"Sat, Feb 16, 2019",San Diego,,Gonzaga,,67,79,N
2019,West Coast Conference,"Sat, Feb 16, 2019",Santa Clara,,Pacific,,64,59,N
2019,West Coast Conference,"Thu, Feb 21, 2019",Brigham Young,,San Francisco,,71,77,N
2019,West Coast Conference,"Thu, Feb 21, 2019",Gonzaga,,Pepperdine,,92,64,N
2019,West Coast Conference,"Thu, Feb 21, 2019",Pacific,,Saint Mary's,,32,58,N
2019,West Coast Conference,"Thu, Feb 21, 2019",San Diego,,Portland,,63,52,N
2019,West Coast Conference,"Sat, Feb 23, 2019",Gonzaga,,Brigham Young,,102,68,N
2019,West Coast Conference,"Sat, Feb 23, 2019",Pacific,,Loyola Marymount,,56,63,N
